time,site_id,date_begin,date_end,agg_level,cluster_key,round,epoch,loss
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,61,0.010963722132146358
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,62,0.010894658043980598
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,63,0.01100112497806549
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,64,0.010928932577371597
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,65,0.010925453156232834
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,66,0.010920622386038303
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,67,0.010959587059915066
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,68,0.010977639816701412
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,69,0.010927366092801094
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,70,0.010972381569445133
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,71,0.01100204698741436
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,72,0.010953993536531925
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,73,0.010884972289204597
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,74,0.010961540974676609
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,75,0.01097070425748825
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,76,0.010989231057465076
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,77,0.011066115461289883
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,78,0.010954727418720722
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,79,0.010964755900204182
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,80,0.010897842235863209
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,81,0.010985796339809895
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,82,0.010967915877699852
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,83,0.011003638617694378
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,84,0.010911330580711365
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,85,0.010930175893008709
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,86,0.010973191820085049
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,87,0.010905152186751366
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,88,0.010958144441246986
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,89,0.010967180132865906
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,90,0.010911177843809128
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,91,0.01092175766825676
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,92,0.010953649878501892
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,93,0.01092466153204441
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,94,0.011059950105845928
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,95,0.010979539714753628
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,96,0.010900191031396389
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,97,0.010969284921884537
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,98,0.011032852344214916
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,99,0.010914516635239124
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,100,0.010977539233863354
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,101,0.010894941166043282
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,102,0.010888597927987576
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,103,0.010897315107285976
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,104,0.011002073995769024
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,105,0.01094181276857853
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,106,0.010900433175265789
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,107,0.010895692743360996
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,108,0.01095518283545971
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,109,0.010869273915886879
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,110,0.01094072312116623
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,111,0.010947308503091335
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,112,0.010950719937682152
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,113,0.010952634736895561
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,114,0.010925778187811375
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,115,0.010927005670964718
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,116,0.01094223652034998
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,117,0.010950232855975628
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,118,0.010986614041030407
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,119,0.010912321507930756
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,120,0.010996025986969471
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,121,0.010916676372289658
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,122,0.010896899737417698
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,123,0.010927475988864899
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,124,0.010900389403104782
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,125,0.010939602740108967
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,126,0.010969990864396095
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,127,0.010888383723795414
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,128,0.011030648835003376
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,129,0.010988890193402767
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,130,0.010990161448717117
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,131,0.010952561162412167
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,132,0.010906131938099861
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,133,0.010915946215391159
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,134,0.010922740213572979
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,135,0.010935558937489986
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,136,0.010893166996538639
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,137,0.010958023369312286
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,138,0.010879088193178177
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,139,0.010901178233325481
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,140,0.010902405716478825
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,141,0.010917291976511478
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,142,0.010940934531390667
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,143,0.01088397391140461
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,144,0.01084056030958891
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,145,0.010998106561601162
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,146,0.010995394550263882
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,147,0.010946431197226048
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,148,0.010936516337096691
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,149,0.010973367840051651
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,150,0.010959035716950893
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,151,0.010955254547297955
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,152,0.010907630436122417
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,153,0.01084818784147501
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,154,0.01089933980256319
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,155,0.010964319109916687
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,156,0.010877546854317188
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,157,0.010946289636194706
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,158,0.010874872095882893
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,159,0.010866053402423859
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,160,0.010870326310396194
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,161,0.010893750935792923
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,162,0.01099267415702343
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,163,0.011010822840034962
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,164,0.010909223929047585
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,165,0.010933520272374153
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,166,0.010906499810516834
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,167,0.010969894006848335
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,168,0.010929218493402004
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,169,0.011002304032444954
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,170,0.010909954085946083
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,171,0.010933906771242619
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,172,0.010878860019147396
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,173,0.01089001726359129
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,174,0.010895400308072567
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,175,0.01091876532882452
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,176,0.010948908515274525
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,177,0.010899328626692295
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,178,0.010883967392146587
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,179,0.010884491726756096
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,180,0.010888601653277874
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,181,0.010871132835745811
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,182,0.010909934528172016
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,183,0.010987103916704655
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,184,0.010896960273385048
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,185,0.01088438369333744
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,186,0.01090841181576252
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,187,0.010874475352466106
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,188,0.010905889794230461
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,189,0.011020049452781677
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,190,0.011154213920235634
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,191,0.01101207546889782
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,192,0.010905705392360687
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,193,0.010852273553609848
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,194,0.010951829142868519
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,195,0.010920745320618153
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,196,0.010942801833152771
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,197,0.01091409008949995
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,198,0.010951357893645763
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,199,0.010940136387944221
2023-02-05,30affaa5-128f-4068-95fb-efd40ea860b5,2023-02-05,2024-04-16,site,,3,200,0.01084253191947937
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,1,0.008448634296655655
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,2,0.008281529881060123
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,3,0.008300802670419216
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,4,0.008237382397055626
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,5,0.008289068937301636
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,6,0.008333244360983372
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,7,0.008332534693181515
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,8,0.008290301077067852
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,9,0.008293690159916878
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,10,0.00831298902630806
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,11,0.008374206721782684
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,12,0.008310661651194096
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,13,0.008292805403470993
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,14,0.008313914760947227
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,15,0.008280789479613304
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,16,0.00829806737601757
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,17,0.008253145962953568
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,18,0.00823711697012186
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,19,0.00828228984028101
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,20,0.008386166766285896
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,21,0.008284435607492924
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,22,0.008321025408804417
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,23,0.008365977555513382
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,24,0.00832250528037548
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,25,0.008270769380033016
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,26,0.00830213725566864
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,27,0.008248906582593918
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,28,0.008324523456394672
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,29,0.008267343044281006
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,30,0.008331088349223137
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,31,0.008311239071190357
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,32,0.008371472358703613
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,33,0.008302461355924606
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,34,0.008243962191045284
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,35,0.008255614899098873
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,36,0.008334113284945488
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,37,0.008293907158076763
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,38,0.008322443813085556
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,39,0.008265191689133644
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,40,0.008279005996882915
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,41,0.008228367194533348
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,42,0.008272702805697918
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,43,0.008300314657390118
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,44,0.008336284197866917
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,45,0.008244802244007587
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,46,0.008259040303528309
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,47,0.008410606533288956
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,48,0.008322544395923615
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,49,0.008256384171545506
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,50,0.008295316249132156
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,51,0.008264030329883099
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,52,0.008249000646173954
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,53,0.008370652794837952
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,54,0.008255924098193645
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,55,0.008322748355567455
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,56,0.008270508609712124
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,57,0.00827291514724493
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,58,0.008333665318787098
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,59,0.00832542683929205
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,60,0.008333323523402214
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,61,0.008288637734949589
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,62,0.00825503934174776
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,63,0.008302275091409683
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,64,0.008328728377819061
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,65,0.0085544902831316
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,66,0.00826232135295868
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,67,0.008293088525533676
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,68,0.008220584131777287
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,69,0.008256054483354092
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,70,0.00836967770010233
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,71,0.008238066919147968
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,72,0.008452152833342552
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,73,0.008313720114529133
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,74,0.008347544819116592
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,75,0.008314413018524647
2023-02-05,88ff6cd9-f81f-42e5-ad6c-b0ce7fc217bb,2023-02-05,2023-10-03,site,,4,76,0.008314007893204689
