site_id,value_key,time,avg_predicted_local,avg_predicted_cluster,avg_predicted_global,avg_predicted_avg_local_global,avg,ghi,solar_rad,temp,precip,snow_depth,kwp
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 04:00:00,0.0,0.0,0.0,0.0,15.227626666666666,5.59,17.33,10.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 04:15:00,0.0,0.0,0.0,0.0,57.79425555555556,5.59,17.33,10.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 04:30:00,0.0,0.0,0.0,0.0,176.78258111111109,5.59,17.33,10.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 04:45:00,0.0,0.0,0.0,0.0,365.08840555555554,5.59,17.33,10.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 05:00:00,0.0,731.1665,425.1877,212.59386,600.4047322222223,136.26,136.26,10.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 05:15:00,0.0,727.32446,472.42624,236.21312,819.8271533333333,136.26,136.26,10.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 05:30:00,0.0,724.3699,521.5682,260.7841,1044.3770166666666,136.26,136.26,10.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 05:45:00,0.0,722.58167,573.61426,286.80713,1273.4935044444444,136.26,136.26,10.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 06:00:00,3375.178,315.20966,688.4499,2031.814,1506.8267888888888,308.39,99.35385,11.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 06:15:00,3110.425,326.55618,794.5758,1952.5005,1769.69337,308.39,99.35385,11.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 06:30:00,2848.4814,339.4918,886.8916,1867.6865,2077.51032,308.39,99.35385,11.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 06:45:00,2599.1292,353.97598,973.1358,1786.1324,2429.3263888888887,308.39,99.35385,11.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 07:00:00,8000.0,1223.1703,1300.0471,4650.0234,2774.621191111112,481.04,260.54904,13.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 07:15:00,8000.0,1235.6638,1482.0487,4741.0244,2867.531461111111,481.04,260.54904,13.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 07:30:00,8000.0,1249.892,1747.6831,4873.842,3224.0930777777776,481.04,260.54904,13.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 07:45:00,8000.0,1270.919,2124.2532,5062.1265,3427.538575555556,481.04,260.54904,13.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 08:00:00,8000.0,8000.0,3135.1494,5567.5747,3619.172217777778,633.81,119.49938,14.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 08:15:00,8000.0,8000.0,3142.7495,5571.375,3651.154394444444,633.81,119.49938,14.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 08:30:00,8000.0,8000.0,3135.7356,5567.8677,3901.6650177777774,633.81,119.49938,14.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 08:45:00,8000.0,8000.0,3127.268,5563.634,4159.771525555555,633.81,119.49938,14.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 09:00:00,8000.0,8000.0,4957.0156,6478.508,4014.823828888888,751.72,186.812,16.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 09:15:00,8000.0,8000.0,4943.509,6471.7544,2526.54386,751.72,186.812,16.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 09:30:00,8000.0,8000.0,4886.3433,6443.172,3612.397438888889,751.72,186.812,16.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 09:45:00,8000.0,8000.0,4781.3936,6390.697,3768.70091,751.72,186.812,16.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 10:00:00,8000.0,8000.0,5162.8164,6581.408,4185.308305555555,824.04,223.10776,17.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 10:15:00,8000.0,8000.0,5021.4756,6510.738,3871.4892133333337,824.04,223.10776,17.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 10:30:00,8000.0,8000.0,4851.6646,6425.832,4520.826081111111,824.04,223.10776,17.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 10:45:00,8000.0,8000.0,4646.656,6323.328,4744.303692222223,824.04,223.10776,17.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 11:00:00,8000.0,8000.0,2166.364,5083.182,3988.704077777778,844.41,201.29099,17.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 11:15:00,8000.0,8000.0,1686.6627,4843.3315,4102.248602222222,844.41,201.29099,17.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 11:30:00,8000.0,8000.0,1282.6506,4641.325,4429.717378888889,844.41,201.29099,17.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 11:45:00,8000.0,8000.0,962.8644,4481.432,3905.067553333333,844.41,201.29099,17.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 12:00:00,8000.0,8000.0,3855.2646,5927.6323,2707.728326666667,811.07,732.0545,18.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 12:15:00,8000.0,8000.0,3921.4788,5960.7393,2794.682671111111,811.07,732.0545,18.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 12:30:00,8000.0,8000.0,4045.868,6022.934,2640.900465555556,811.07,732.0545,18.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 12:45:00,8000.0,8000.0,4244.512,6122.256,3034.310577777778,811.07,732.0545,18.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 13:00:00,6264.217,5178.8994,2842.9006,4553.5586,2722.136214444444,726.95,204.84398,21.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 13:15:00,5843.7812,5141.7144,2613.9585,4228.87,2551.272651111111,726.95,204.84398,21.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 13:30:00,5440.756,5170.8203,2400.8257,3920.7908,2573.962276666666,726.95,204.84398,21.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 13:45:00,5056.2812,5205.114,2223.5542,3639.9177,2183.8343622222224,726.95,204.84398,21.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 14:00:00,1519.9539,2261.3997,4401.8003,2960.877,1340.2556333333334,599.53,197.79184,21.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 14:15:00,1403.1566,2141.507,4393.3325,2898.2446,1538.9205555555557,599.53,197.79184,21.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 14:30:00,1284.8265,2001.6932,4331.568,2808.1973,1797.0664611111113,599.53,197.79184,21.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 14:45:00,1167.1619,1841.5999,4227.4463,2697.3042,1645.3569488888888,599.53,197.79184,21.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 15:00:00,197.208,368.55573,1954.1118,1075.6599,1317.9005322222222,440.6,173.04132,20.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 15:15:00,169.23663,294.8591,1866.2593,1017.7479,1177.011278888889,440.6,173.04132,20.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 15:30:00,144.35037,224.80086,1774.9879,959.6691,1083.995058888889,440.6,173.04132,20.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 15:45:00,122.25461,157.03542,1679.456,900.85535,1063.9377922222222,440.6,173.04132,20.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 16:00:00,123.673004,0.0,791.43445,457.5537,1027.6457577777778,266.2,115.244095,19.9,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 16:15:00,114.11165,0.0,544.2017,329.15668,734.1402577777777,266.2,115.244095,19.9,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 16:30:00,105.510445,0.0,371.0865,238.29846,459.1063188888889,266.2,115.244095,19.9,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 16:45:00,97.771194,0.0,262.299,180.0351,314.33923000000004,266.2,115.244095,19.9,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 17:00:00,61.04823,0.0,0.0,30.524115,215.1615577777778,98.79,65.395996,18.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 17:15:00,59.096897,0.0,0.0,29.548449,123.63906888888889,98.79,65.395996,18.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 17:30:00,57.20651,0.0,0.0,28.603254,30.811212222222224,98.79,65.395996,18.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 17:45:00,55.368988,0.0,0.0,27.684494,19.322223333333337,98.79,65.395996,18.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 18:00:00,31.786133,19.370138,0.0,15.893066,6.16674,0.0,0.0,17.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 18:15:00,31.88014,19.615055,0.0,15.94007,0.0,0.0,0.0,17.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 18:30:00,32.027603,19.884586,0.0,16.013802,0.0,0.0,0.0,17.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 18:45:00,32.221558,20.119308,0.0,16.110779,0.0,0.0,0.0,17.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 19:00:00,32.45628,20.275175,0.0,16.22814,0.0,0.0,0.0,16.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 19:15:00,32.726524,20.319939,0.0,16.363262,0.0,0.0,0.0,16.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 19:30:00,33.027287,20.229996,0.0,16.513643,0.0,0.0,0.0,16.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 19:45:00,33.353687,19.988655,0.0,16.676844,0.0,0.0,0.0,16.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 20:00:00,33.701023,19.58406,0.0,16.850512,0.0,0.0,0.0,15.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 20:15:00,34.064842,19.007862,0.0,17.032421,0.0,0.0,0.0,15.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 20:30:00,34.440983,18.255116,0.0,17.220491,0.0,0.0,0.0,15.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 20:45:00,34.82554,17.32272,0.0,17.41277,0.0,0.0,0.0,15.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 21:00:00,35.215134,16.209543,0.0,17.607567,0.0,0.0,0.0,14.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 21:15:00,35.606743,14.915347,0.0,17.803371,0.0,0.0,0.0,14.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 21:30:00,35.99797,13.440728,0.0,17.998985,0.0,0.0,0.0,14.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 21:45:00,36.387012,11.787594,0.0,18.193506,0.0,0.0,0.0,14.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 22:00:00,36.772816,9.957254,0.0,18.386408,0.0,0.0,0.0,13.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 22:15:00,37.15487,7.952392,0.0,18.577435,0.0,0.0,0.0,13.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 22:30:00,37.53329,5.7752132,0.0,18.766645,0.0,0.0,0.0,13.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 22:45:00,37.908478,3.4282207,0.0,18.954239,0.0,0.0,0.0,13.8,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-23 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 03:45:00,0.0,0.0,0.0,0.0,8.694932222222223,0.0,0.0,11.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 04:00:00,0.0,0.0,0.0,0.0,52.43289111111111,7.64,14.4539995,11.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 04:15:00,0.0,0.0,0.0,0.0,228.1496155555556,7.64,14.4539995,11.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 04:30:00,0.0,0.0,0.0,0.0,318.63295555555555,7.64,14.4539995,11.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 04:45:00,0.0,0.0,0.0,0.0,328.75001777777777,7.64,14.4539995,11.1,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 05:00:00,0.0,0.0,377.94025,188.97012,331.30483333333336,140.66,68.966,11.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 05:15:00,0.0,9.106278,436.34677,218.17339,628.0601022222222,140.66,68.966,11.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 05:30:00,0.0,18.702925,498.56418,249.28209,1073.1077644444445,140.66,68.966,11.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 05:45:00,0.0,28.201283,548.94684,274.47342,1653.172638888889,140.66,68.966,11.4,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 06:00:00,3634.9539,330.77136,676.527,2155.7405,1044.0627766666669,313.02,98.87041,12.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 06:15:00,3323.0276,342.2722,790.49506,2056.7612,953.4276577777778,313.02,98.87041,12.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 06:30:00,3024.3726,355.44778,890.9872,1957.6799,915.0319677777778,313.02,98.87041,12.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 06:45:00,2746.3865,370.21362,985.8004,1866.0935,1336.5983111111111,313.02,98.87041,12.2,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 07:00:00,6151.7065,3895.668,596.992,3374.3494,1911.129615555556,485.55,126.46896,12.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 07:15:00,5683.6494,3759.2659,847.14923,3265.3994,2541.225521111111,485.55,126.46896,12.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 07:30:00,5246.4736,3625.6438,1143.1882,3194.831,1426.9283700000003,485.55,126.46896,12.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 07:45:00,4837.637,3495.42,1501.5023,3169.5698,1492.35504,485.55,126.46896,12.7,0.0,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 08:00:00,8000.0,8000.0,2812.3525,5406.1763,1243.2616955555557,638.08,168.378,12.8,0.4,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 08:15:00,8000.0,8000.0,2795.7766,5397.888,1099.572028888889,638.08,168.378,12.8,0.4,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 08:30:00,8000.0,8000.0,2771.0837,5385.542,1343.2119455555555,638.08,168.378,12.8,0.4,0.0,8.0
ef5b7b47-37d4-4011-8b9f-fffd3020b0d9,POWER_PRODUCTION,2023-04-24 08:45:00,8000.0,7767.6406,2748.0166,5374.0083,1019.8730355555556,638.08,168.378,12.8,0.4,0.0,8.0
